Address;Cars;Bluecar counter;Utilib counter;Utilib 1.4 counter;Charge Slots;Charging Status;City;Displayed comment;ID;Kind;Geo point;Postal code;Public name;Rental status;Scheduled at;Slots;Station type;Status;Subscription status
13 Rue Ernest Psichari;2;2;0;0;1;operational;Paris;;paris-ernestpsichari-13;STATION;48.8561697, 2.3080758;75007;Paris/Ernest Psichari/13;operational;;3;station;ok;nonexistent
3 Rue Yves Toudic;0;0;0;0;0;broken;Paris;;paris-yvestoudic-3;STATION;48.8693526, 2.3641292;75010;Paris/Yves Toudic/3;broken;;0;station;closed;nonexistent
3 avenue Léo Lagrange;5;5;0;0;0;nonexistent;Montreuil;;montreuil-leolagrange-3;STATION;48.876546, 2.4553035;93100;Montreuil/Léo Lagrange/3;operational;;2;station;ok;nonexistent
5 rue Vauban;6;6;0;0;0;nonexistent;Versailles;;versailles-vauban-5;STATION;48.79979, 2.153535;78000;Versailles/Vauban/5;operational;;1;station;ok;nonexistent
68 rue de la Bonne Aventure;4;4;0;1;0;nonexistent;Versailles;;versailles-bonneaventure-68;STATION;48.8067886, 2.1518748;78000;Versailles/Bonne Aventure/68;operational;;0;station;ok;nonexistent
12 avenue Rabelais;5;5;1;0;0;nonexistent;Fontenay-Sous-Bois;;fontenaysousbois-rabelais-12;SPACE;48.851361, 2.476065;94120;Fontenay-Sous-Bois/Rabelais/12;operational;;0;full_station;ok;operational
52 avenue Ambroisine;5;5;0;0;0;nonexistent;Champigny-sur-Marne;;champignysurmarne-ambroisine-52;STATION;48.8156249, 2.5620424;94500;Champigny-sur-Marne/Ambroisine/52;operational;;1;station;ok;nonexistent
12 avenue de la gare;0;0;0;0;0;nonexistent;Bièvres;;bievres-gare-12;STATION;48.7521371, 2.2163546;91570;Bièvres/Gare/12;future;2016-07-27T15:32:21;0;station;scheduled;nonexistent
9 rue Jacques Mazaud;2;2;0;0;0;nonexistent;Levallois-Perret;Station en parking (niv -1), Station A (sur la gauche);levalloisperret-verdun-parking2;PARKING;48.8942184, 2.2865153;92300;Levallois-Perret/Verdun/Parking2;operational;;4;station;ok;nonexistent
10 rue Jacques Mazaud;3;3;0;0;0;nonexistent;Levallois-Perret;Station en parking (niv -1), Station B (sur la droite);levalloisperret-verdun-parking;PARKING;48.8943845, 2.2875773;92300;Levallois-Perret/Verdun/Parking;operational;;2;station;ok;nonexistent
33 rue de Lourmel;5;5;0;0;0;nonexistent;Paris;;paris-lourmel-33;STATION;48.8482831, 2.2905269;75015;Paris/Lourmel/33;operational;;0;station;ok;nonexistent
62 rue Jean-Jacques Rousseau;0;0;0;0;0;nonexistent;Paris;;paris-jeanjacquesrousseau-62;STATION;48.8640888, 2.3437342;75001;Paris/Jean-Jacques Rousseau/62;operational;;1;station;ok;nonexistent
53 avenue de Versailles;4;4;0;0;0;operational;Paris;;paris-versailles-53;STATION;48.8478619, 2.2745266;75016;Paris/Versailles/53;operational;;0;station;ok;nonexistent
6 rue de l'Ouest;2;2;0;0;0;nonexistent;Paris;;paris-ouest-6;STATION;48.8374265, 2.3221143;75014;Paris/Ouest/6;operational;;3;station;ok;nonexistent
93 avenue Victor Hugo;1;1;0;0;1;operational;Paris;;paris-victorhugo-93;STATION;48.8693047, 2.28449225;75016;Paris/Victor Hugo/93;operational;;2;station;ok;nonexistent
20 Rue Frida Kahlo;0;0;0;0;0;nonexistent;Saint-Ouen;;saintouen-fridakahlo-20;PARKING;48.9135418, 2.329473;93400;Saint-Ouen/Frida Kahlo/20;future;2016-01-06T10:35:38;0;station;scheduled;nonexistent
17 rue Guynemer;0;0;0;1;0;nonexistent;Dugny;;dugny-guynemer-17;SPACE;48.9544945, 2.41658664;93440;Dugny/Guynemer/17;operational;;5;full_station;ok;broken
2 avenue du Val de Fontenay;3;3;0;0;0;nonexistent;Fontenay-Sous-Bois;;fontenaysousbois-valdefontenay-2;STATION;48.8528247, 2.4869085;94120;Fontenay-Sous-Bois/Val de Fontenay/2;operational;;3;station;ok;nonexistent
17 voie Sonia Delaunay;1;1;0;2;0;nonexistent;Champigny-sur-Marne;;champignysurmarne-soniadelaunay-17;STATION;48.8137519, 2.5275887;94500;Champigny-sur-Marne/Sonia Delaunay/17;operational;;2;station;ok;nonexistent
3 rue Eugène Martin;1;1;0;0;0;nonexistent;Fontenay-Sous-Bois;;fontenaysousbois-eugenemartin-3;STATION;48.8490266, 2.4577249;94120;Fontenay-Sous-Bois/Eugène Martin/3;operational;;6;station;ok;nonexistent
4 boulevard Anatole France;2;2;0;0;0;nonexistent;Boulogne-Billancourt;;boulognebillancourt-anatolefrance-4;STATION;48.8504347, 2.2370458;92100;Boulogne-Billancourt/Anatole France/4;operational;;3;station;ok;nonexistent
9 rue Philibert Delorme;0;0;0;0;0;nonexistent;Guyancourt;;guyancourt-philibertdelorme-9;STATION;48.7666671, 2.0786283;78280;Guyancourt/Philibert Delorme/9;future;2016-07-05T13:10:09;0;station;scheduled;nonexistent
8 rue des Chantiers;3;3;0;0;0;nonexistent;Versailles;;versailles-chantiers-8;SPACE;48.7967202, 2.1363296;78000;Versailles/Chantiers/8;operational;;2;full_station;ok;operational
1 rue de la Libération;4;4;0;0;0;nonexistent;Saclay;;saclay-liberation-1;STATION;48.7558796, 2.1693397;91400;Saclay/Libération/1;operational;;2;station;ok;nonexistent
2 Place Charles de Gaulle;3;3;0;1;0;nonexistent;Vaucresson;;vaucresson-charlesdegaulle-2;STATION;48.8369714, 2.1526301;92420;Vaucresson/Charles de Gaulle/2;operational;;1;station;ok;nonexistent
112 Rue Monge Bâtiment Lieu-dit;0;0;0;0;0;nonexistent;Paris;;paris-monge-112;STATION;48.8392739, 2.3507414;75005;Paris/Monge/112;operational;;5;station;ok;nonexistent
10 place Jean Mermoz;3;3;1;0;0;nonexistent;Bois-Colombes;;boiscolombes-jeanmermoz-10;STATION;48.9218497, 2.2719672;92270;Bois-Colombes/Jean Mermoz/10;operational;;1;station;ok;nonexistent
3 rue Gabriel Péri;5;5;0;1;0;nonexistent;Saint-Denis;;saintdenis-gabrielperi-3;STATION;48.9309502, 2.3561967;93200;Saint-Denis/Gabriel Péri/3;operational;;0;station;ok;nonexistent
3 boulevard du Couchant;6;6;0;0;0;nonexistent;Nanterre;;nanterre-couchant-3;STATION;48.8917117, 2.1923088;92000;Nanterre/Couchant/3;operational;;0;station;ok;nonexistent
215 rue Henri Barbusse;2;2;0;0;0;nonexistent;Argenteuil;;argenteuil-henribarbusse-215;STATION;48.93154, 2.229872;95100;Argenteuil/Henri Barbusse/215;operational;;3;station;ok;nonexistent
32 rue Robert Marchand;7;7;0;0;0;nonexistent;Fontenay-aux-Roses;;fontenayauxroses-robertmarchand-32;STATION;48.78798, 2.29074;92260;Fontenay-aux-Roses/Robert Marchand/32;operational;;0;station;ok;nonexistent
41 rue Martre;0;0;0;0;0;nonexistent;Clichy-la-Garenne;;clichylagarenne-martre-41;STATION;48.89961, 2.30920434;92210;Clichy-la-Garenne/Martre/41;operational;;5;station;ok;nonexistent
122 boulevard Jean Jaurès;0;0;0;0;0;nonexistent;Clichy-la-Garenne;;clichylagarenne-jeanjaures-122;STATION;48.9057159, 2.301558;92210;Clichy-la-Garenne/Jean Jaurès/122;operational;;6;station;ok;nonexistent
81 rue Jean Jaurès;5;5;0;0;0;nonexistent;Bezons;;bezons-jeanjaures-81;STATION;48.9241447, 2.22006154;95870;Bezons/Jean Jaurès/81;operational;;1;station;ok;nonexistent
6 Rue Adolphe Yvon;3;3;0;0;1;operational;Paris;;paris-adolpheyvon-6;STATION;48.8644046, 2.2710381;75016;Paris/Adolphe Yvon/6;operational;;3;station;ok;nonexistent
72 Avenue Paul Doumer;5;5;0;0;0;broken;Paris;;paris-pauldoumer-72;STATION;48.859756, 2.2786938;75016;Paris/Paul Doumer/72;operational;;0;station;ok;nonexistent
10 rue Anatole de la Forge;0;0;0;0;0;nonexistent;Paris;;paris-anatoledelaforge-10;STATION;48.8758331, 2.292289;75017;Paris/Anatole de la Forge/10;future;2015-09-29T13:58:29;0;station;scheduled;nonexistent
1 place Stalingrad;5;5;0;0;0;nonexistent;Neuilly-Plaisance;;neuillyplaisance-stalingrad-1;STATION;48.8729791, 2.5111812;93360;Neuilly-Plaisance/Stalingrad/1;operational;;2;station;ok;nonexistent
8 avenue du Capitaine Tarron;4;4;0;0;0;nonexistent;Vélizy-Villacoublay;;velizyvillacoublay-capitainetarron-8;STATION;48.78253, 2.19021034;78140;Vélizy-Villacoublay/Capitaine Tarron/8;operational;;0;station;ok;nonexistent
2 rue Marcel Dassault;6;6;0;0;0;nonexistent;Vélizy-Villacoublay;;velizyvillacoublay-marceldassault-2;STATION;48.785423, 2.212002;78140;Vélizy-Villacoublay/Marcel Dassault/2;operational;;0;station;ok;nonexistent
2 rue de la République;3;3;0;0;0;operational;Montreuil;;montreuil-republique-2;STATION;48.8532555, 2.4231379;93100;Montreuil/République/2;operational;;2;station;ok;nonexistent
4 rue Alexis de Tocqueville;5;5;1;0;0;nonexistent;Antony;;antony-alexisdetocqueville-4;STATION;48.7326149, 2.3141819;92160;Antony/Alexis de Tocqueville/4;operational;;1;station;ok;nonexistent
9 rue Lobineau;0;0;0;0;0;broken;Paris;;paris-lobineau-9;STATION;48.8516002, 2.3361369;75006;Paris/Lobineau/9;broken;;0;station;closed;nonexistent
22 Rue Mademoiselle;2;2;0;0;0;nonexistent;Paris;;paris-mademoiselle-22;STATION;48.8436147, 2.2961243;75015;Paris/Mademoiselle/22;operational;;5;station;ok;nonexistent
106 avenue du Vieux Chemin de Saint-Denis;2;2;0;0;0;nonexistent;Gennevilliers;;gennevilliers-vieuxchemindesaintdenis-106;STATION;48.9314957, 2.31971359;92230;Gennevilliers/Vieux Chemin de Saint-Denis/106;operational;;4;station;ok;nonexistent
2 Avenue Léon Blum;5;5;0;0;0;nonexistent;Le Plessis-Robinson;;leplessisrobinson-leonblum-2;SPACE;48.775973, 2.2557776;92350;Le Plessis-Robinson/Léon Blum/2;operational;;0;full_station;ok;broken
4 rue Valiton;1;1;0;0;0;nonexistent;Clichy-la-Garenne;;clichylagarenne-valiton-4;STATION;48.9011918, 2.2991363;92110;Clichy-la-Garenne/Valiton/4;operational;;6;station;ok;nonexistent
55 rue d'Auteuil;4;4;0;0;0;nonexistent;Paris;;paris-auteuil-55;STATION;48.8478106, 2.2636439;75016;Paris/Auteuil/55;operational;;2;station;ok;nonexistent
53 Boulevard Foch;3;3;0;0;0;nonexistent;Épinay-sur-Seine;;epinaysurseine-foch-53;STATION;48.9491601, 2.3299319;93800;Épinay-sur-Seine/Foch/53;operational;;1;station;ok;nonexistent
14 place Moreau David;5;5;1;0;0;nonexistent;Fontenay-Sous-Bois;;fontenaysousbois-moreaudavid-14;STATION;48.843853, 2.46482825;94120;Fontenay-Sous-Bois/Moreau David/14;operational;;1;station;ok;nonexistent
6 avenue du Mesnil;1;1;0;0;0;nonexistent;Saint-Maur;;saintmaur-mesnil-6;STATION;48.7941012, 2.5141917;94100;Saint-Maur/Mesnil/6;operational;;2;station;ok;nonexistent
55 Rue du Fossé Blanc;0;0;0;0;0;nonexistent;Gennevilliers;;gennevilliers-fosseblanc-55;STATION;48.9255866, 2.3071211;92230;Gennevilliers/Fossé Blanc/55;operational;;6;station;ok;nonexistent
6 avenue de la Porte de Champerret;4;4;1;1;0;nonexistent;Paris;;paris-portedechamperret-6;PARKING;48.8862632, 2.2874511;75017;Paris/Porte de Champerret/6;operational;;0;station;ok;nonexistent
72 Avenue Jean Jaurès;2;2;0;0;0;nonexistent;Meudon;;meudon-jeanjaures-72;STATION;48.8084458, 2.2410936;92190;Meudon/Jean Jaurès/72;operational;;3;station;ok;operational
102 Boulevard Raymond Poincaré;0;0;0;0;0;nonexistent;Garches;;garches-raymondpoincare-102;STATION;48.838861, 2.1725502;92380;Garches/Raymond Poincaré/102;broken;;0;station;closed;nonexistent
2 rue des Eaux;6;6;0;0;0;operational;Paris;;paris-eaux-2;STATION;48.8566608, 2.2856025;75016;Paris/Eaux/2;operational;;0;station;ok;nonexistent
56 boulevard du Maréchal Foch;4;4;0;0;0;nonexistent;Verrières-le-Buisson;;verriereslebuisson-marechalfoch-56;STATION;48.7457426, 2.2691436;91370;Verrières-le-Buisson/Maréchal Foch/56;operational;;2;station;ok;nonexistent
57 avenue du Roule;1;1;0;0;0;nonexistent;Neuilly-sur-Seine;;neuillysurseine-parmentier-parking;PARKING;48.88239, 2.27758;92200;Neuilly-sur-Seine/Parmentier/parking;operational;;0;station;ok;nonexistent
17 allée Jean-Baptiste Preux;0;0;0;0;0;nonexistent;Alfortville;;alfortville-jeanbaptistepreux-17;STATION;48.77881, 2.424489;94140;Alfortville/Jean-Baptiste Preux/17;operational;;6;station;ok;nonexistent
1 rue Velpeau;2;2;0;0;0;nonexistent;Paris;;paris-sevresbabylone-parking;PARKING;48.85159, 2.32496;75007;Paris/Sèvres Babylone/Parking;operational;;3;station;ok;nonexistent
1 place du parvis Notre-Dame;1;1;0;0;0;nonexistent;Paris;;paris-notredame-parking;PARKING;48.85397, 2.3475;75004;Paris/Notre-Dame/Parking;operational;;3;station;ok;nonexistent
11 rue d'Astorg;3;3;0;0;0;operational;Paris;;paris-astorg-11;STATION;48.8728324, 2.3193886;75008;Paris/Astorg/11;operational;;0;station;ok;nonexistent
26 rue Saint-Vincent-de-Paul;0;0;0;0;0;broken;Paris;;paris-saintvincentdepaul-26;STATION;48.8815794, 2.3528177;75010;Paris/Saint-Vincent-de-Paul/26;broken;;0;station;closed;nonexistent
27 rue du Port;5;5;0;0;0;nonexistent;Nogent-sur-Marne;;nogentsurmarne-port-27;STATION;48.83308, 2.489653;94130;Nogent-sur-Marne/Port/27;operational;;1;station;ok;nonexistent
199 avenue Daumesnil;0;0;0;0;0;nonexistent;Paris;;paris-daumesnil-199;STATION;48.839307, 2.3971468;75012;Paris/Daumesnil/199;operational;;4;station;ok;nonexistent
3 avenue Paul Langevin;4;4;0;0;0;nonexistent;Sceaux;;sceaux-paullangevin-3;STATION;48.78391, 2.292272;92330;Sceaux/Paul Langevin/3;operational;;0;station;ok;nonexistent
33 boulevard Carnot;3;3;0;1;0;nonexistent;Bourg-la-Reine;;bourglareine-carnot-33;STATION;48.7772202, 2.3226319;92340;Bourg-la-Reine/Carnot/33;operational;;2;station;ok;nonexistent
58 avenue Dutartre;1;1;0;0;0;nonexistent;Le Chesnay;;lechesnay-dutartre-58;STATION;48.82542, 2.118454;78150;Le Chesnay/Dutartre/58;operational;;5;station;ok;nonexistent
19 rue de Chateaubriand;6;6;0;0;0;operational;Paris;;paris-chateaubriand-19;STATION;48.8734765, 2.3008886;75008;Paris/Chateaubriand/19;operational;;0;station;ok;nonexistent
70 avenue Henri Martin;2;2;1;1;0;operational;Paris;;paris-henrimartin-70;STATION;48.8646007, 2.2754417;75116;Paris/Henri Martin/70;operational;;1;station;ok;nonexistent
13 rue du conservatoire;2;2;0;0;0;operational;Paris;;paris-conservatoire-13;STATION;48.8735894, 2.3466528;75009;Paris/Conservatoire/13;operational;;1;station;ok;nonexistent
1 place des Anciens combattants d'Afrique du Nord;4;4;0;0;0;nonexistent;Antony;;antony-ancienscombattantsdafriquedunord-1;STATION;48.75031, 2.300768;92160;Antony/Anciens combattants d'Afrique du Nord/1;operational;;1;station;ok;nonexistent
16 Bis Avenue de Verdun;1;1;0;0;0;nonexistent;Saint-Maurice;;saintmaurice-verdun-16;STATION;48.82213, 2.422213;94410;Saint-Maurice/Verdun/16;operational;;4;station;ok;nonexistent
147 rue de Paris;0;0;0;0;0;nonexistent;Charenton-le-Pont;;charentonlepont-paris-147;STATION;48.82687, 2.405368;94220;Charenton-le-Pont/Paris/147;operational;;4;station;ok;nonexistent
37 rue Sainte-Croix de la Bretonnerie;2;2;0;0;0;nonexistent;Paris;;paris-saintecroixdelabretonnerie-37;STATION;48.8585045, 2.3543751;75004;Paris/Sainte-Croix de la Bretonnerie/37;operational;;0;station;ok;nonexistent
42 rue Brunel;4;4;0;0;0;nonexistent;Paris;;paris-brunel-42;STATION;48.8788442, 2.2878557;75017;Paris/Brunel/42;operational;;0;station;ok;nonexistent
196 boulevard Théophile Sueur;2;2;0;0;1;operational;Montreuil;;montreuil-theophilesueur-196;STATION;48.8622521, 2.4655666;93100;Montreuil/Théophile Sueur/196;operational;;4;station;ok;nonexistent
11 rue Désiré Préaux;5;5;0;0;0;nonexistent;Montreuil;;montreuil-desirepreaux-11;STATION;48.8579785, 2.4315736;93100;Montreuil/Désiré Préaux/11;operational;;1;station;ok;nonexistent
61 rue Pierre Brossolette;0;0;0;0;0;nonexistent;Montreuil;;montreuil-pierrebrossolette-61;STATION;48.86446, 2.479;93100;Montreuil/Pierre Brossolette/61;broken;;0;station;closed;nonexistent
22 rue des Roches;6;6;0;0;0;nonexistent;Montreuil;;montreuil-roches-22;STATION;48.87371, 2.459867;93100;Montreuil/Roches/22;operational;;0;station;ok;nonexistent
79 rue André Joineau;1;1;0;0;0;nonexistent;Le Pré-Saint-Gervais;;lepresaintgervais-andrejoineau-79;STATION;48.8832598, 2.4037001;93310;Le Pré-Saint-Gervais/André Joineau/79;operational;;4;station;ok;nonexistent
192 rue de la Croix Nivert;0;0;0;0;0;nonexistent;Paris;;paris-croixnivert-192;STATION;48.8388875, 2.2892983;75015;Paris/Croix Nivert/192;operational;;4;station;ok;nonexistent
1 rue Maryse Bastié;1;1;0;1;0;nonexistent;Aulnay-sous-bois;;aulnaysousbois-marysebastie-1;STATION;48.9592819, 2.4956263;93600;Aulnay-sous-bois/Maryse Bastié/1;operational;;5;station;ok;nonexistent
82 rue de Crimée;4;4;0;0;0;operational;Paris;;paris-crimee-82;STATION;48.882362, 2.386574;75019;Paris/Crimée/82;operational;;2;station;ok;nonexistent
1 rue de Sevran;0;0;0;0;0;nonexistent;Aulnay-sous-bois;;aulnaysousbois-sevran-1;STATION;48.94114, 2.49905038;93600;Aulnay-sous-bois/Sevran/1;broken;;0;station;closed;nonexistent
1 rue Roubo;4;4;0;0;0;operational;Paris;;paris-roubo-1;STATION;48.8499672, 2.387246;75011;Paris/Roubo/1;operational;;1;station;ok;nonexistent
1 rue Dewoittine;6;6;0;0;0;nonexistent;Vélizy-Villacoublay;;velizyvillacoublay-dewoittine-1;STATION;48.78283, 2.215441;78140;Vélizy-Villacoublay/Dewoittine/1;operational;;0;station;ok;nonexistent
1 rue de Yélimané;3;3;0;0;0;nonexistent;Montreuil;;montreuil-yelimane-1;STATION;48.86016, 2.45811939;93100;Montreuil/Yélimané/1;operational;;2;station;ok;nonexistent
11 rue Marguerite Long;1;1;0;0;0;operational;Paris;;paris-margueritelong-11;STATION;48.8914427, 2.3040083;75017;Paris/Marguerite Long/11;operational;;4;station;ok;nonexistent
127 Quai de Stalingrad;4;4;0;0;0;nonexistent;Issy-les-Moulineaux;;issylesmoulineaux-stalingrad-127;STATION;48.8294787, 2.2610995;92130;Issy-les-Moulineaux/Stalingrad/127;operational;;0;station;ok;nonexistent
5 rue de Bellechasse;2;2;0;0;0;nonexistent;Paris;;paris-bellechasse-5;STATION;48.8598769, 2.3245048;75007;Paris/Bellechasse/5;operational;;0;station;ok;nonexistent
4 Chemin des petits marais;6;6;0;0;0;operational;Gennevilliers;;gennevilliers-petitsmarais-4;STATION;48.9462, 2.303365;92230;Gennevilliers/Petits marais/4;operational;;0;station;ok;nonexistent
2 rue Pierre Renaudel;1;1;0;0;0;nonexistent;Champigny-sur-Marne;;champignysurmarne-pierrerenaudel-2;SPACE;48.813519, 2.5091593;94500;Champigny-sur-Marne/Pierre Renaudel/2;operational;;4;full_station;ok;operational
